respondent,state,district,newzip,sfaid,f2s,aware2012,startserv,starttaste,startuse,startgrdn,startsrvg,startgrdntst,starttrip,startvisit,starttheme,startprom,startmedia,starthost,startceleb,startinteg,startothrspec,localdef2012,localdefothr2012,regdef2012,othrrest2012,awarefuture,planserv,plantaste,planuse,plangrdn,plansrvg,plangrdntst,plantrip,planvisit,plantheme,planprom,planmedia,planhost,planceleb,planinteg,planothrspec,whenstart,awarenoplan,probseasf2sno,probavailf2sno,probrangef2sno,probhighf2sno,probunstablef2sno,probreliabf2sno,probcomplf2sno,probprocf2sno,probsupplierf2sno,probinfof2sno,proborderf2sno,probtimef2sno,probqualf2sno,probdelivf2sno,probresolvf2sno,probpayf2sno,probothrf2sno,awaref2sdk,serv,taste,coach,grdn,srvg,demo,trip,visit,theme,prom,media,host,celeb,integ,othr2011spec,ageprek,agek5,age68,age912,ageothr1,schoolnum,schoolnumwithmulti,gardennum,gardennumwithmulti,localdef2011,locdefothr2011,regiondef2011,othrrest2011,aware2011,usegeoprf,usedbreak,usedlunch,usedsup,usedsnack,usedffvp,usedsumr,directprod,directcoop,directfmkt,directcsa,directmanu,interdist,intercoop,interfsmc,interdod,interusda,interstate,interothr,fruit,veg,milk,dairy,meat,eggs,seafd,vegprot,grain,baked,herb,othr,specothrpurch,catlist,catwantlist,top1,top2,top3,top4,top5,top5list,fruitfreq,vegfreq,milkfreq,dairyfreq,meatfreq,eggsfreq,seafdfreq,vegprotfreq,grainfreq,bakedfreq,herbfreq,othrfreq,specothrfreq,newcost,newcostwithmulti,newshincl,pctsummarypage,pctdetailpage,newshinclwithmulti,newshexcl,newshexclwithmulti,dolinclmilk,dolexclmilk,future,futureothr,probseas2011,probavail2011,probrange2011,probhigh2011,probunstable2011,probreliab2011,probcompl2011,probproc2011,probsupplier2011,probinfo2011,proborder2011,probtime2011,probqual2011,probdeliv2011,probresolv2011,probpay2011,probothr12011,othrinfo,success,success2,mast_fax_late,multidistresp,corrflag,phase2,leaid,CONUM,CDCODE,LATCOD,LONCOD,TYPE,BIEA,students,allschools,totexpfs,salaryfs,benefitsfs,nonlaborexp,salesfs,fedmoney,TOTALEXP,ULOCAL,pctfarm,AM,ASIAN,HISP,BLACK,WHITE,PACIFIC,TR
2600555619.0,CA,MARICOPA UNIFIED,93252.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,623820.0,6029,623,35.054081,-119.404595,1,0,64,1,253000,83000,45000,125000,29000,106000,3779000,41,0.95313,19,17,188,38,540,3,53
2623643265.0,CA,MARK TWAIN UNION ELEMENTARY,95222.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,623970.0,6009,604,38.073176,-120.550998,1,0,264,1,277000,102000,47000,128000,52000,240000,5782000,32,0.21591,16,13,151,4,558,1,39
2623877834.0,CA,MARK WEST UNION ELEMENTARY,95404.0,70805,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,1,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624000.0,6097,602,38.50122,-122.741818,1,0,.,.,290000,58000,17000,215000,105000,162000,11551000,21,.,20,48,435,20,850,4,85
2892332011.0,CA,MARYSVILLE JOINT UNIFIED,95901.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,1,0,1,1,0,0,0,0,0, ,1,1,1,1, ,.,.,0,0,1, , , ,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0, ,1,7,2,2,2,3,2,2,3,2,2,., ,Fruit,"Eggs, Grain/Flour",Mandarins,Navel Oranges,Kiwi, , ,"Mandarins, Navel Oranges, Kiwi",3,7,7,7,7,7,7,7,.,7,7,.,Weekly during harvest season for the specific fruits available,6000,6000,1,1,1 %,1,1,1,60,60,1, ,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0, ,"for 13/14 we have already increased local purchasing to include peaches, nectarines, plums and pluots.","We purchase local citrus from a co-op in the Marysville, Yuba City and Oroville area and they attend our annual nutrition fair in the spring; they conduct a student session about agriculture-harvest-table.  They even make kid-friendly items to", , , ,0.0,1,624090.0,6115,603,39.156258,-121.588207,1,0,4992,14,5001000,1850000,960000,2191000,642000,4316000,136155000,23,0.54567,358,969,3677,360,3991,60,367
10229.0,CA,MATTOLE UNIFIED,95558.0,1.27538E+13,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,1,0,0,0,0,1,0,1,0,0,Have Students Help Plant Work In Garden.,0,1,1,1,0,.,.,.,.,1, , , ,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,2,2,1,2,2,2,2,2,2,., ,"Fruit, Vegetables, Meat/Poultry", ,Meat Hamburger,Apples,Oranges,Lettuce,Tomatoes,"Meat Hamburger, Apples, Oranges, Lettuce, Tomatoes",1,1,1,2,1,2,6,1,1,6,1,., ,16505,16505,50,50,50 %,50,45,45,8252.5,7427.25,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,., , , ,fax, ,0.0,.,600038.0,6023,602,40.321704,-124.285548,1,0,.,.,52000,13000,14000,25000,2000,27000,7618000,43,.,40,16,62,10,553,1,42
2901749543.0,CA,MAXWELL UNIFIED,95955.0,06-61606,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,2,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,624150.0,6011,603,39.280331,-122.192099,1,0,246,1,164000,20000,3000,141000,47000,96000,4583000,42,0.04878,14,3,203,2,143,0,9
2601551818.0,CA,MCCABE UNION ELEMENTARY,92243.0, ,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,3,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624180.0,6025,651,32.751795,-115.595396,1,0,.,.,348000,123000,46000,179000,161000,118000,8438000,41,.,1,40,981,6,203,1,5
2602673829.0,CA,MCCLOUD UNION ELEMENTARY,96057.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624210.0,6093,601,41.254351,-122.131013,1,0,.,.,49000,19000,4000,26000,6000,36000,951000,42,.,0,0,6,1,72,0,1
2621745802.0,CA,MCFARLAND UNIFIED,93250.0,4156,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,0,0,0,1,1,0,0,0,0,Serve Fruits and vegetables from local farms,0,1,0,0, ,2,2,2,2,3, , , ,2,.,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0, ,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , ,2,7,1,7,7,7,7,7,7,7,7,7, ,365000,365000,23,23,23 %,23,10,10,83950,36500,1, ,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0, , , ,.,lat, ,0.0,.,624230.0,6029,621,35.68091,-119.229304,1,0,3302,6,1621000,527000,278000,816000,50000,1581000,34702000,32,0.96669,1,12,3232,12,44,0,1
2569087176.0,CA,MCKINLEYVILLE UNION ELEMENTARY,95519.0,629500,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,1,0,1,0,1,1,0,0,0,0, ,0,1,0,0, ,.,.,1,1,4, ,We Also Get Citrus From A Local Farmer Who Has A Farm In The North Sacramento Valley.  Which Is A Little More Than 200 Miles., ,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2, ,"Fruit, Vegetables, Milk", ,Apples,Lettuce,Oranges,Milk,Carrots,"Apples, Lettuce, Oranges, Milk, Carrots",2,3,1,7,7,7,7,7,7,7,7,7, ,120000,120000,3,3,3 %,3,3,3,3600,3600,1, ,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0, , ,I Work With Caff And They Have Been Instrumental In Helping Making The Connection With Local Farmers.  We Have Purchased Local Apples For Nearly 15 Years. Then About 3 Years Ago I Started Working With Caff And We Have Increased Our Local Purcha,.,lat, ,1.0,.,624300.0,6023,602,40.946119,-124.098968,1,0,376,1,375000,159000,69000,147000,113000,280000,13234000,33,0.12766,94,6,127,14,747,2,141
2916155897.0,CA,MCSWAIN UNION ELEMENTARY,95341.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,624360.0,6047,616,37.300974,-120.567498,1,0,.,.,258000,92000,38000,128000,123000,146000,8111000,41,.,2,43,342,4,416,5,41
2879869003.0,CA,MEADOWS UNION ELEMENTARY,92243.0,1363198,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,1,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,1,0,1,0,1,1,0,0,0,0,0,0,0, ,0,1,0,0, ,1,1,1,1,2, , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0, ,1,1,1,1,1,1,2,2,1,2,2,., ,"Fruit, Vegetables, Milk, Dairy products, Meat/Poultry, Eggs, Grain/Flour", , , , , , , ,1,1,1,2,3,4,7,2,.,4,6,., ,105000,105000,15,15,15 %,15,15,15,15750,15750,1, ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0, , , , , , ,0.0,1,624390.0,6025,651,32.800138,-115.474133,1,0,478,1,221000,64000,21000,136000,3000,268000,4619000,23,0.70921,0,1,424,10,43,0,0
2623790642.0,CA,MENIFEE UNION ELEMENTARY,92584.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,3,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624540.0,6065,642,33.688285,-117.153046,1,0,8898,11,2023000,777000,222000,1024000,903000,1342000,80278000,41,0.39234,34,581,4120,558,4018,71,402
2623650886.0,CA,MENLO PARK CITY ELEMENTARY,94027.0,68965,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We contract with an outside vendor for meals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624570.0,6081,618,37.463658,-122.18581,1,0,.,.,54000,0,0,54000,9000,0,54886000,21,.,0,181,380,55,1784,31,288
2623668406.0,CA,MERCED CITY ELEMENTARY,95348.0,657700,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,1,0,0,1,0,0,0,0,0, ,0,1,0,1, ,.,.,3,3,7, ,"Central Valley Counties-Merced, Tulare, Kings, Fresno, Madera, Kern,", ,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Requested Produce Company To Source Local For Our Cut Produce,1,3,1,2,2,2,2,1,2,1,2,1,Cut Produce,"Fruit, Milk, Beans/Seeds/Nuts, Baked goods",Vegetables,Peaches,Nectarines,Plums,Pluots, ,"Peaches, Nectarines, Plums, Pluots",3,3,3,7,7,7,7,7,7,7,7,2,When Fruit Is In Season,1900000,1900000,33,33,33 %,33,10,10,627000,190000,1, ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,624600.0,6047,616,37.307066,-120.479111,1,0,7902,12,4898000,1812000,1025000,2061000,602000,4818000,92755000,13,0.63402,39,1193,6775,607,1860,27,304
2624146521.0,CA,MERCED RIVER UNION ELEMENTARY,95388.0,24-73726,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624630.0,6047,616,37.439112,-120.564744,1,0,174,2,78000,28000,15000,35000,20000,54000,1903000,41,0.56897,0,0,128,0,42,0,4
2901437361.0,CA,MERCED UNION HIGH,95340.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1, ,.,.,.,.,3, , , ,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0, ,1,1,1,2,1,2,2,2,2,1,2,., ,"Fruit, Vegetables, Milk, Meat/Poultry, Baked goods", ,Pears,Chicken Raw,Apples,Bread Items,Carrots,"Pears, Chicken Raw, Apples, Bread Items, Carrots",1,1,1,7,3,7,7,6,.,1,7,., ,1500000,1500000,5,5,5 %,5,2,2,75000,30000,1, ,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1, ,no,none, , , ,0.0,1,624660.0,6047,616,37.370039,-120.573324,1,0,2447,4,3784000,1259000,491000,2034000,598000,3333000,108369000,13,0.18676,63,1368,6210,430,2016,12,194
2568142074.0,CA,MESA UNION ELEMENTARY,93060.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,0,0,0,1,0,0,1,0,0,0,0, ,0,1,1,0, ,.,.,.,.,1, , , ,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0, ,1,1,4,4,4,4,4,4,4,4,4,4, ,"Fruit, Vegetables", ,Grapes,Watermelon,Tomatoes,Bell Pepper,Celery,"Grapes, Watermelon, Tomatoes, Bell Pepper, Celery",1,1,7,7,7,7,7,7,7,7,7,7, ,8000,8000,., , ,.,.,.,.,.,1, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,"We Have An Awesome Fresh Salad Bar Daily, With Produce We Purchase From A Local Farmer. The Kids Love It!! :)",.,lat, ,0.0,.,624720.0,6111,626,34.262569,-119.09521,1,0,.,.,142000,48000,19000,75000,68000,73000,9780000,41,.,7,68,513,54,666,5,34
2887688325.0,CA,MIDDLETOWN UNIFIED,95461.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,1,1,0,1,1,1,0,1,1, ,1,1,0,0, ,3,3,3,3,3, , , ,1,3,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0, ,1,1,1,1,1,2,2,1,1,1,1,.,other does not apply,"Fruit, Vegetables, Milk, Dairy products, Meat/Poultry, Beans/Seeds/Nuts, Grain/Flour, Baked goods, Herbs", ,Apples,Carrots,Pears, , ,"Apples, Carrots, Pears",1,1,1,1,1,2,2,1,.,1,1,., ,28000,28000,10,10,10 %,10,10,10,2800,2800,1, ,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0, , , , , , ,0.0,1,624750.0,6033,605,38.75516,-122.614061,1,0,1588,6,453000,143000,73000,237000,181000,330000,18254000,42,0.37217,18,22,354,12,1203,13,55
2632195452.0,CA,MILL VALLEY ELEMENTARY,94941.0,65391,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,1,1,0, ,.,.,2,2,2, , , ,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,1,1,4,4,4,4,4,1,1,1,4,4,We Use An Outside Vendor But We Do Require Them To Use Fresh Local Sources,"Fruit, Vegetables, Beans/Seeds/Nuts, Grain/Flour, Baked goods", , , , , , , ,1,1,7,7,7,7,7,1,1,1,7,7, ,69000,69000,50,50,50 %,50,45,45,34500,31050,4, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,624870.0,6041,602,37.896657,-122.529651,1,0,2174,4,78000,17000,4000,57000,6000,0,30197000,21,0.08924,7,208,188,37,2320,3,205
2627678894.0,CA,MILLBRAE ELEMENTARY,94030.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0, ,Not Sure,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,624900.0,6081,614,37.598695,-122.406501,1,0,1607,3,605000,211000,81000,313000,353000,235000,23486000,21,0.42066,3,1094,471,32,521,71,130
2624722481.0,CA,MILPITAS UNIFIED,95035.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,"No Special Activities, Just Serving Local Fruits To All Grade Levels",0,0,1,1,4, , , ,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"A Company, Food 4 Thought, That Has Made Connections With Farmer'S, And Picks Up Produce From Farm And Delivers To Schools",1,1,4,4,4,4,4,4,4,4,4,4, ,"Fruit, Vegetables", ,Tangerines/Mandarins,Apples,Stone Fruit, , ,"Tangerines/Mandarins, Apples, Stone Fruit",1,2,1,3,7,7,7,7,7,7,7,7,"No Choice For Other, If There Was I Would Say That I Dont Know If My Milk, Etc Is Local.",1200000,1200000,15,15,15 %,15,5,5,180000,60000,3, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hard To Make Connections With Farmers, , ,.,lat, ,0.0,.,624500.0,6085,617,37.438488,-121.883201,1,0,7436,8,2762000,1073000,407000,1282000,1159000,1554000,89996000,13,0.19365,27,6257,2165,324,783,100,293
2623848025.0,CA,MOJAVE UNIFIED,93501.0,15-63677,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,There is not alot of agriculture in our particular area.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,625230.0,6029,623,35.060762,-118.193105,1,0,1921,5,1078000,380000,105000,593000,98000,942000,37080000,41,0.59969,28,44,1080,683,769,3,127
2929532705.0,CA,MONROE ELEMENTARY,93725.0,10-62323,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,1,1,0,0,0,0,0,1, ,0,1,0,0, ,.,.,.,.,6, , , ,2,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0.0,1,625290.0,6019,621,36.56456,-119.7368,1,0,.,.,75000,28000,8000,39000,6000,101000,1720000,42,.,0,13,161,2,11,0,0
2610443985.0,CA,MONROVIA UNIFIED,91016.0,Vendor # 6479-00,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,0,0,0,0,0,1,0,0,1,0,0, ,0,1,1,0, ,7,7,0,0,2, , , ,1,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0, ,1,3,1,1,3,3,3,3,3,1,2,2, ,"Fruit, Milk, Dairy products, Baked goods","Vegetables, Meat/Poultry, Eggs, Seafood, Beans/Seeds/Nuts, Grain/Flour",Orange,Apples,Plums,Bread,Milk,"Orange, Apples, Plums, Bread, Milk",3,6,1,5,6,6,6,6,7,6,7,5, ,1000000,1000000,20,20,20 %,20,5,5,200000,50000,1, ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0, ,No Thank You.,"I Had A Parent Complain About A Worm In Her Child'S Farm Fresh Fruit.  When I Explain That It Was Organic And Locally Grown, Her Anger Subsided Because Of Our Effort To Use Locally Grown Products.",.,lat, ,0.0,.,625320.0,6037,632,34.140617,-117.995411,1,0,5952,11,2177000,953000,289000,935000,566000,1633000,80126000,21,0.56922,31,375,3539,493,1431,20,81
